date,caspiansea,eastern,markazi,persiangolf,qaraqom,urmia
2002-08-01,13.119995868341489,1.3662260900018737,0.5910716003625149,0.4302675785110834,0.8544550140698751,1.9053211336334546
2002-09-01,12.101711346344514,0.6181906890124083,0.4219354106510272,0.40479245766693234,2.2642123699188232,2.337169806162516
2002-10-01,26.173843611370433,1.8087314143776894,2.5784124419337413,4.709411769801257,4.688851614793141,23.40683110555013
2002-11-01,62.387357234954834,4.7063097059726715,13.107501739361247,28.70385472385251,14.617496808369955,38.21775033738878
2002-12-01,64.27754909341985,12.08007276058197,23.222972267963847,41.33069728345287,27.462414105733234,45.895637088351776
2003-01-01,57.45798080617731,16.631919980049133,42.69007519424939,55.540122888526135,34.852088928222656,31.027913517422146
2003-02-01,64.36396819894964,14.748937904834747,25.064770940874443,39.05966752889205,32.92071215311686,38.14923244052463
2003-03-01,86.63158451427113,20.94722831249237,42.6303008657987,47.570784938578704,63.67352867126465,64.44517347547743
2003-04-01,68.65589055148038,10.349219620227814,32.06901843430566,28.58346347419583,52.771322886149086,59.52295430501302
2003-05-01,39.271371668035336,3.944816768169403,8.980241408113573,6.872646382268594,33.24448029200236,33.312886555989586
2003-06-01,18.851294739679858,0.8187335983384401,1.3665559199012693,0.8051143653538763,4.453107913335164,11.473243342505562
2003-07-01,9.64748098498041,5.778331514268791,1.3623738501315887,1.8461334797473865,1.1227371767163277,4.175612833764818
2003-08-01,14.792447311295705,1.1840814426541328,0.6389619701123413,0.45014008006604184,0.8593588086465994,2.252291315131717
2003-09-01,13.639058687470175,0.5610471125692129,0.46557044237852097,0.3941173004556675,2.2645994822184243,2.5055812663502164
2003-10-01,37.08901467106559,1.82638218998909,3.9306332698610964,8.045647684408694,4.915825625260671,20.30308511522081
2003-11-01,78.02367812936956,4.16719776391983,10.028838926651439,33.27504376489289,19.439916769663494,43.37476942274306
2003-12-01,74.95023027333346,8.294283211231232,33.72033236456699,74.77524714567224,14.29397201538086,44.690806494818794
2004-01-01,70.54139882867986,23.639500737190247,82.10569556814725,96.38254212359993,53.62498156229655,50.86366844177246
2004-02-01,34.723807313225485,10.95015299320221,19.70131269830172,29.67825424427889,19.522433280944824,29.807023578219944
2004-03-01,73.82801125266336,12.539277911186218,26.284532586082083,26.109236838866252,61.1526673634847,24.63764084710015
2004-04-01,95.61784102699973,9.338166981935501,36.87697126826302,32.81867191742877,45.31385358174642,65.40413835313585
2004-05-01,50.046901572834365,3.6277426034212112,10.397599992204885,12.376736048532992,27.48096497853597,66.9336929321289
2004-06-01,17.037289893085305,0.8687661890871823,1.0433504412897299,0.6401146978748088,3.1041682362556458,7.358130587471856
2004-07-01,20.049714478579435,1.8219958664220837,1.0791068611780827,0.7169553039891967,1.4753966045876343,9.103744043244255
2004-08-01,11.755133994600989,1.0394729879917577,0.6431727267157481,0.4451352225114533,0.8501110337674618,1.8057451869050662
2004-09-01,16.00666596130891,0.5610445849597454,0.4761652764482576,0.39515381488873036,2.2659109632174173,2.3088005913628473
2004-10-01,43.79082743688063,1.80428421869874,2.793022867108955,4.873625066511485,5.581305702527364,15.73551771375868
2004-11-01,82.86440671573986,4.419011026620865,20.614784454713103,50.63409461415544,20.778737862904865,61.03947406344943
2004-12-01,69.94393153624101,28.631754875183105,69.85388282087983,86.58857396184182,30.72721513112386,23.430913077460396
2005-01-01,87.44885540008545,20.345264196395874,58.750752120721536,81.10311352476782,33.683082580566406,65.529965294732
2005-02-01,75.21942806243896,32.6171817779541,27.04254324709783,43.99328529591463,28.197205861409504,30.72931014166938
2005-03-01,95.18104973706332,34.282997369766235,42.74430331245797,66.5405720885919,83.29532114664714,31.42616038852268
2005-04-01,41.87091648578644,6.182247638702393,15.62990490334933,21.02729413460712,13.10502290725708,59.95739534166124
2005-05-01,48.820952285419814,6.2250275537371635,11.591886610281271,9.176281904687686,41.916876792907715,43.63155619303385
2005-06-01,18.09191512790593,1.396081224316731,1.085816601505045,0.7492856330105236,4.898490726947784,9.23852825164795
2005-07-01,8.253927942026746,1.8379894112539559,0.8932667733578022,0.6392758267337213,1.1165465762217839,4.331840131017897
2005-08-01,14.552199920470064,1.0646193223074079,0.7905701591164677,0.4596049299445106,0.9437150446077188,2.456758596830898
2005-09-01,14.296247012235902,0.5638166135177016,0.46431783977590624,0.44532828443512623,2.26454097032547,3.2602910730573864
2005-10-01,33.38775384426117,1.772454909980297,2.2689752803474175,2.5877138814147638,5.453988095124562,10.29438861211141
2005-11-01,67.44625486027111,4.634929209947586,18.76934652543459,34.44878009630709,18.00588321685791,40.63298628065321
2005-12-01,62.21996810219505,9.505453407764435,31.5965678652779,66.12638797565383,17.112329483032227,33.2951111263699
2006-01-01,92.42823674462058,27.847753047943115,56.765415754474574,84.99784152361812,40.770755767822266,51.49999978807237
2006-02-01,64.01764848015524,16.1182644367218,46.09997796230629,74.20283531656071,23.935921986897785,56.76310157775879
2006-03-01,50.81970756704157,13.446421384811401,29.75829623175449,34.83475018520745,51.722805658976235,37.43334452311198
2006-04-01,66.0756427158009,8.894072189927101,32.66706871595539,37.75383065671337,33.52624066670736,69.63858710394965
2006-05-01,32.3646115172993,3.2411716282367706,7.111897089442269,8.668487363932083,25.447999238967896,39.87287309434679
2006-06-01,9.200299978256226,0.7002178232651204,0.9616367418746479,0.6467765738465348,3.1415128906567893,5.5454382631513806
2006-07-01,10.077874198555946,2.6137102890596804,0.8514367122807016,0.5782239566873966,1.3265231549739838,4.927310744921367
2006-08-01,8.533364175734194,1.9187089453916997,0.6686109369110171,0.5809649932938815,0.8496672138571739,2.27420893477069
2006-09-01,12.16972613741051,0.5606565373018384,0.44394324817618386,0.3999457473353464,2.3301346699396768,3.345807876851824
2006-10-01,70.23767464811152,2.001014456152916,7.063538668097043,24.470587942977343,5.901575942834218,76.03950542873807
2006-11-01,64.59637763283469,8.354047134518623,23.03541732420687,33.52995331554997,24.0600528717041,54.73943964640299
2006-12-01,69.03159031001005,18.869249045848846,40.91885013267642,75.55964683999821,23.08861509958903,25.634117232428657
2007-01-01,54.11240996013988,14.95734179019928,27.337543940934978,45.66905615281085,19.828219731648762,33.66974947187636
2007-02-01,79.82072977586226,28.62544274330139,42.368669822567796,51.07669522810956,41.538839975992836,31.596343994140625
2007-03-01,98.10540572079745,24.04093897342682,59.6949734140615,59.74285186066919,115.99320983886719,45.58264350891113
2007-04-01,95.84979013963179,10.894641131162643,53.0735580764833,69.34976881377551,30.81666628519694,102.65452914767795
2007-05-01,36.38145026293668,4.4097539484500885,13.171623947190456,11.812916662011828,22.734747886657715,41.7858395046658
2007-06-01,22.931293427944183,2.5888129347003996,1.6360611888717433,1.212619030962185,6.118235011895497,13.812803003523085
2007-07-01,12.057224972681565,2.1153476784193455,0.8844514646299386,0.7337673105826691,1.1092320221165817,5.308446764945984
2007-08-01,10.455220718275417,1.3008123527397402,0.5944845042145285,0.4499653616297351,0.8496826688448588,2.5220441851350994
2007-09-01,10.393735513091087,0.5624990751966834,0.43849359880216787,0.39687383600643705,2.573893427848816,2.6313686105940075
2007-10-01,36.891855749216944,1.8537691794335842,2.4974763720739084,2.4656051053684584,4.133411407470703,14.502917713589138
2007-11-01,59.220802307128906,3.147108569741249,8.51923130281636,12.42792644306105,12.572224060694376,27.056203418307835
2007-12-01,57.32449659434232,10.70702075958252,26.19976999329739,49.99275372952831,28.066760063171387,27.26190365685357
2008-01-01,59.40282095562328,44.38311183452606,45.056394295614275,63.9899587825853,25.51853020985921,22.71283509996202
2008-02-01,56.163554971868344,9.890336513519287,15.0524769689216,31.57890901760179,19.0169464747111,36.92149861653646
2008-03-01,35.71556503122503,7.236745655536652,11.754128331043681,18.684992566400645,24.306262334187824,28.731354819403755
2008-04-01,28.90397093512795,10.299579709768295,16.45749743258367,14.389355284827095,27.84390926361084,28.15475230746799
2008-05-01,26.915883367711846,3.0689153149724007,7.538375301439254,6.857027578110597,22.46761115392049,20.943486743503147
2008-06-01,15.278344067660244,1.3587571284733713,1.0391924369042036,0.7459501864350572,3.489396254221598,7.680122931798299
2008-07-01,11.790776736356996,1.4873952780572262,0.7474834103175185,0.5249393733113243,1.1441659443080425,5.942275020811293
2008-08-01,11.47890209000219,1.7663298887200654,0.6339240389982881,0.5476483355272351,0.8496262369056543,2.3162686394320593
2008-09-01,30.95238197798079,0.5607336796820164,0.4913334194265428,0.5066583009094608,2.902423361937205,9.584149969948662
2008-10-01,62.96526671539653,1.840648915618658,4.689040229945887,16.20088648370334,4.922331889470418,60.159202575683594
2008-11-01,60.22393402186307,5.58657531440258,16.829516408873385,40.087586758088094,10.472702344258627,23.500514772203232
2008-12-01,64.29743888161399,11.145511746406555,16.006943343115633,20.37148666381836,14.405129750569662,13.090137269761827
2009-01-01,69.37228627638383,32.7971453666687,32.2924129532986,42.94559402855075,32.95557975769043,37.911952548556854
